station	latitude	longitude	year	date	jd	tod	dtime	time	tempc	meantempf	temp	deltam1	delta2	delta3	delta4	maxtemp	mintemp	noerrors	er1	er2	er3	er4	er5	er6	er7	er8	er9	er10	dwpt	rh	wdir	wspd	stnpresskpa
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	5	5.208333492	5:00:24 AM	0.300000012	32.84749985	32.54000092	-0.180000305	0.36000061	1.439998627	1.619998932	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-0.100000001	97	2	7	97.88999939
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	6	5.25	6:00:24 AM	0	32.84749985	32	-0.540000916	1.979999542	2.159999847	3.060001373	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-0.5	96	1	6	97.91000366
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	7	5.291666508	7:00:24 AM	0.5	32.84749985	32.90000153	0.900001526	1.259998322	2.159999847	3.059997559	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	0	96	34	13	97.94999695
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	8	5.333333492	8:00:24 AM	1.100000024	32.84749985	33.97999954	1.079998016	1.080001831	1.979999542	3.420001984	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	0.300000012	94	1	9	98.02999878
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	9	5.375	9:00:24 AM	1.200000048	32.84749985	34.15999985	0.180000305	1.799999237	3.240001678	3.419998169	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	0.300000012	94	34	11	98.12000275
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	10	5.416666508	10:00:24 AM	1.700000048	32.84749985	35.06000137	0.900001526	2.340000153	2.519996643	2.340000153	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	0.600000024	92	34	15	98.16000366
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	11	5.458333492	11:00:24 AM	2.200000048	32.84749985	35.95999908	0.899997711	1.619998932	1.440002441	-1.259998322	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	0.200000003	87	35	15	98.19000244
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	12	5.5	12:00:24 PM	3	32.84749985	37.40000153	1.440002441	0	-2.700000763	-2.880001068	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-1.700000048	71	34	15	98.23000336
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	13	5.541666508	1:00:24 PM	3.099999905	32.84749985	37.57999802	0.17999649	-2.879997253	-3.059997559	-4.859996796	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-3.299999952	63	35	28	98.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	14	5.583333492	2:00:24 PM	3	32.84749985	37.40000153	-0.17999649	-2.880001068	-4.680000305	-5.220001221	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-4.300000191	59	33	19	98.30999756
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	15	5.625	3:00:24 PM	1.5	32.84749985	34.70000076	-2.700000763	-1.979999542	-2.520000458	-3.780000687	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-4.199999809	66	35	19	98.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	16	5.666666508	4:00:24 PM	1.399999976	32.84749985	34.52000046	-0.180000305	-2.340000153	-3.600000381	-5.760000229	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-7.099999905	53	33	19	98.43000031
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	17	5.708333492	5:00:24 PM	0.400000006	32.84749985	32.72000122	-1.799999237	-1.800001144	-3.960000992	-5.580001831	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-7.699999809	55	32	15	98.54000092
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	18	5.75	6:00:24 PM	0.100000001	32.84749985	32.18000031	-0.540000916	-3.420000076	-5.040000916	-2.880001068	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-8.100000381	54	33	17	98.62999725
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	19	5.791666508	7:00:24 PM	-0.600000024	32.84749985	30.92000008	-1.260000229	-3.780000687	-1.620000839	-2.340000153	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-8.399999619	56	33	17	98.76000214
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	20	5.833333492	8:00:24 PM	-1.799999952	32.84749985	28.76000023	-2.159999847	0.539999008	-0.180000305	-3.780000687	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-8.399999619	61	1	15	98.84999847
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	21	5.875	9:00:24 PM	-2.700000048	32.84749985	27.13999939	-1.620000839	1.440000534	-2.159999847	-2.51999855	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-8.100000381	66	1	11	98.91000366
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	22	5.916666508	10:00:24 PM	-1.5	32.84749985	29.29999924	2.159999847	-4.319999695	-4.679998398	-6.119998932	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-7.900000095	62	5	17	98.98000336
Penticton Airport	49.47000122	-119.6050034	2010	1/5/10	5	23	5.958333492	11:00:24 PM	-1.899999976	32.84749985	28.57999992	-0.719999313	-3.959999084	-5.399999619	-5.579999924	37.57999802	31.45999908	0	0	0	0	0	0	0	0	0	0	0	-8.300000191	62	6	13	99.08000183
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	0	6	12:00:24 AM	-3.900000095	21.77000046	24.97999954	-3.600000381	-1.799999237	-1.979999542	-0.359998703	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-8.699999809	69	5	11	99.13999939
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	1	6.041666508	1:00:24 AM	-4.099999905	21.77000046	24.62000084	-0.359998703	-1.620000839	0	-0.180000305	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.399999619	67	36	7	99.19999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	2	6.083333492	2:00:24 AM	-4.900000095	21.77000046	23.18000031	-1.440000534	1.440000534	1.260000229	-1.979999542	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.399999619	71	36	9	99.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	3	6.125	3:00:24 AM	-5	21.77000046	23	-0.180000305	1.440000534	-1.799999237	-3.600000381	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.300000191	72	5	11	99.33000183
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	4	6.166666508	4:00:24 AM	-4.099999905	21.77000046	24.62000084	1.620000839	-3.420000076	-5.220001221	-5.040000916	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-8.899999619	69	4	11	99.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	5	6.208333492	5:00:24 AM	-4.199999809	21.77000046	24.44000053	-0.180000305	-5.040000916	-4.86000061	-2.700000763	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9	69	36	11	99.37999725
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	6	6.25	6:00:24 AM	-6	21.77000046	21.20000076	-3.239999771	-1.620000839	0.539999008	0.719999313	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.5	76	2	9	99.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	7	6.291666508	7:00:24 AM	-7	21.77000046	19.39999962	-1.800001144	2.340000153	2.520000458	5.579999924	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-10	79	1	11	99.45999908
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	8	6.333333492	8:00:24 AM	-6.900000095	21.77000046	19.57999992	0.180000305	2.340000153	5.399999619	9.36000061	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-11.30000019	71	34	9	99.51000214
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	9	6.375	9:00:24 AM	-5.699999809	21.77000046	21.73999977	2.159999847	3.239999771	7.200000763	7.559999466	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-11.10000038	66	35	7	99.56999969
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	10	6.416666508	10:00:24 AM	-5.599999905	21.77000046	21.92000008	0.180000305	7.020000458	7.379999161	6.479999542	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-10.10000038	71	36	7	99.58999634
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	11	6.458333492	11:00:24 AM	-3.900000095	21.77000046	24.97999954	3.059999466	4.319999695	3.420000076	-1.439998627	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.199999809	67		0	99.61000061
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	12	6.5	12:00:24 PM	-1.700000048	21.77000046	28.94000053	3.960000992	-0.540000916	-5.399999619	-6.840000153	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.300000191	56		0	99.59999847
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	13	6.541666508	1:00:24 PM	-1.5	21.77000046	29.29999924	0.359998703	-5.759998322	-7.199998856	-11.15999985	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-8.300000191	60		0	99.55000305
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	14	6.583333492	2:00:24 PM	-2	21.77000046	28.39999962	-0.899999619	-6.299999237	-10.26000023	-10.07999992	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-7.800000191	64	30	7	99.48999786
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	15	6.625	3:00:24 PM	-4.699999809	21.77000046	23.54000092	-4.859998703	-5.400001526	-5.220001221	-7.740000725	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-8.699999809	74	31	9	99.5
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	16	6.666666508	4:00:24 PM	-5.5	21.77000046	22.10000038	-1.440000534	-3.780000687	-6.300000191	-6.300000191	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.300000191	75	5	4	99.48999786
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	17	6.708333492	5:00:24 PM	-7.699999809	21.77000046	18.13999939	-3.960000992	-2.339999199	-2.339999199	-1.620000839	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-10.39999962	81	7	4	99.45999908
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	18	6.75	6:00:24 PM	-7.599999905	21.77000046	18.31999969	0.180000305	-2.519999504	-1.800001144	-2.159999847	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-9.800000191	84		0	99.44999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	19	6.791666508	7:00:24 PM	-9	21.77000046	15.80000019	-2.519999504	0.71999836	0.359999657	0	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-11.10000038	85		0	99.44999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	20	6.833333492	8:00:24 PM	-9	21.77000046	15.80000019	0	0.359999657	0	2.159998894	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-10.80000019	87	4	4	99.44999695
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	21	6.875	9:00:24 PM	-8.600000381	21.77000046	16.51999855	0.71999836	-0.71999836	1.440000534	2.880001068	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-11	83		0	99.48000336
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	22	6.916666508	10:00:24 PM	-8.800000191	21.77000046	16.15999985	-0.359998703	1.799999237	3.239999771	5.940000534	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-10.30000019	89		0	99.43000031
Penticton Airport	49.47000122	-119.6050034	2010	1/6/10	6	23	6.958333492	11:00:24 PM	-9	21.77000046	15.80000019	-0.359999657	3.599999428	6.300000191	5.57999897	29.29999924	19.39999962	0	0	0	0	0	0	0	0	0	0	0	-10.30000019	90		0	99.41000366
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	0	7	12:00:24 AM	-7.800000191	21.67250061	17.95999908	2.159998894	4.140001297	3.420000076	4.320001602	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-9.399999619	88	22	4	99.36000061
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	1	7.041666508	1:00:24 AM	-7	21.67250061	19.39999962	1.440000534	1.979999542	2.880001068	1.620000839	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.899999619	86		0	99.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	2	7.083333492	2:00:24 AM	-5.5	21.67250061	22.10000038	2.700000763	0.180000305	-1.079999924	-5.399999619	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-7.900000095	83	18	11	99.37000275
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	3	7.125	3:00:24 AM	-5.900000095	21.67250061	21.37999916	-0.720001221	-0.359998703	-4.679998398	-6.659999847	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.100000381	84		0	99.40000153
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	4	7.166666508	4:00:24 AM	-5.400000095	21.67250061	22.28000069	0.900001526	-5.579999924	-7.560001373	-3.420000076	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8	82	18	7	99.38999939
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	5	7.208333492	5:00:24 AM	-6.099999905	21.67250061	21.02000046	-1.260000229	-6.300001144	-2.159999847	-0.899999619	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.199999809	85	19	9	99.36000061
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	6	7.25	6:00:24 AM	-8.5	21.67250061	16.70000076	-4.319999695	2.159999847	3.420000076	4.319999695	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-10.19999981	87	21	6	99.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	7	7.291666508	7:00:24 AM	-9.600000381	21.67250061	14.71999931	-1.98000145	5.400001526	6.300001144	7.920000076	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-11.5	86	18	4	99.29000092
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	8	7.333333492	8:00:24 AM	-7.300000191	21.67250061	18.86000061	4.140001297	2.159999847	3.779998779	4.680000305	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.5	91	18	15	99.25
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	9	7.375	9:00:24 AM	-6.599999905	21.67250061	20.12000084	1.260000229	2.51999855	3.420000076	4.13999939	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-9.100000381	82	18	13	99.30999756
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	10	7.416666508	10:00:24 AM	-6.099999905	21.67250061	21.02000046	0.899999619	2.520000458	3.239999771	2.879999161	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.800000191	81	16	15	99.27999878
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	11	7.458333492	11:00:24 AM	-5.199999809	21.67250061	22.63999939	1.619998932	1.620000839	1.260000229	0.900001526	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.300000191	79	17	19	99.23000336
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	12	7.5	12:00:24 PM	-4.699999809	21.67250061	23.54000092	0.900001526	0.359998703	0	-0.36000061	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.199999809	76	14	13	99.15000153
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	13	7.541666508	1:00:24 PM	-4.300000191	21.67250061	24.26000023	0.719999313	-0.719999313	-1.079999924	-1.800001144	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.899999619	70	16	13	99.08999634
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	14	7.583333492	2:00:24 PM	-4.5	21.67250061	23.89999962	-0.36000061	-0.719999313	-1.440000534	-1.260000229	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8	76	15	13	99.02999878
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	15	7.625	3:00:24 PM	-4.699999809	21.67250061	23.54000092	-0.359998703	-1.080001831	-0.900001526	-0.720001221	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.600000381	74	14	13	98.97000122
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	16	7.666666508	4:00:24 PM	-4.900000095	21.67250061	23.18000031	-0.36000061	-0.540000916	-0.36000061	0.539999008	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.899999619	73	15	11	98.98999786
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	17	7.708333492	5:00:24 PM	-5.300000191	21.67250061	22.45999908	-0.720001221	0.36000061	1.260000229	1.620000839	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.800000191	76	16	13	98.95999908
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	18	7.75	6:00:24 PM	-5.199999809	21.67250061	22.63999939	0.180000305	1.079999924	1.440000534	1.440000534	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-9.199999809	73	16	17	98.94999695
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	19	7.791666508	7:00:24 PM	-5.099999905	21.67250061	22.81999969	0.180000305	1.260000229	1.260000229	0.899999619	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-9.199999809	73	16	20	98.94000244
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	20	7.833333492	8:00:24 PM	-4.599999905	21.67250061	23.71999931	0.899999619	0.36000061	0	1.260000229	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.600000381	74	18	17	98.91999817
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	21	7.875	9:00:24 PM	-4.400000095	21.67250061	24.07999992	0.36000061	-0.36000061	0.899999619	1.799999237	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-9.100000381	70	18	19	98.91999817
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	22	7.916666508	10:00:24 PM	-4.400000095	21.67250061	24.07999992	0	0.899999619	1.799999237	1.620000839	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-8.600000381	72	18	19	98.87999725
Penticton Airport	49.47000122	-119.6050034	2010	1/7/10	7	23	7.958333492	11:00:24 PM	-4.599999905	21.67250061	23.71999931	-0.36000061	2.159999847	1.98000145	2.159999847	24.26000023	14.71999931	0	0	0	0	0	0	0	0	0	0	0	-9.399999619	69	19	24	98.84999847
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	0	8	12:00:24 AM	-3.900000095	29.25499916	24.97999954	1.260000229	0.720001221	0.899999619	1.260000229	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-8.399999619	71	18	15	98.86000061
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	1	8.041666985	1:00:24 AM	-3.400000095	29.25499916	25.87999916	0.899999619	0	0.36000061	0.720001221	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.400000095	74	16	15	98.77999878
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	2	8.083333015	2:00:24 AM	-3.5	29.25499916	25.70000076	-0.179998398	0.539999008	0.899999619	0.539999008	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.900000095	72	16	17	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	3	8.125	3:00:24 AM	-3.400000095	29.25499916	25.87999916	0.179998398	0.720001221	0.36000061	0.36000061	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.400000095	74	16	17	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	4	8.166666985	4:00:24 AM	-3.200000048	29.25499916	26.23999977	0.36000061	0	0	1.620000839	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.199999809	74	14	9	98.76000214
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	5	8.208333015	5:00:24 AM	-3	29.25499916	26.60000038	0.36000061	-0.36000061	1.260000229	1.439998627	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.5	71	17	11	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	6	8.25	6:00:24 AM	-3.200000048	29.25499916	26.23999977	-0.36000061	1.620000839	1.799999237	1.799999237	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.699999809	71	17	11	98.79000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	7	8.291666985	7:00:24 AM	-3.200000048	29.25499916	26.23999977	0	1.799999237	1.799999237	2.340000153	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.5	72	16	17	98.73999786
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	8	8.333333015	8:00:24 AM	-2.299999952	29.25499916	27.86000061	1.620000839	0.179998398	0.719999313	1.619998932	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-7.5	67	18	20	98.70999908
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	9	8.375	9:00:24 AM	-2.200000048	29.25499916	28.03999901	0.179998398	0.540000916	1.440000534	1.98000145	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-6.599999905	72	19	22	98.76000214
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	10	8.416666985	10:00:24 AM	-2.200000048	29.25499916	28.03999901	0	1.440000534	1.98000145	2.520000458	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5.900000095	76	18	24	98.72000122
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	11	8.458333015	11:00:24 AM	-1.899999976	29.25499916	28.57999992	0.540000916	1.440000534	1.979999542	2.520000458	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5.099999905	79	17	24	98.69000244
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	12	8.5	12:00:24 PM	-1.399999976	29.25499916	29.47999954	0.899999619	1.079999924	1.620000839	1.979999542	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-4.900000095	77	17	22	98.56999969
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	13	8.541666985	1:00:24 PM	-1.100000024	29.25499916	30.02000046	0.540000916	1.079999924	1.439998627	1.799999237	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5.300000191	73	19	20	98.54000092
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	14	8.583333015	2:00:24 PM	-0.800000012	29.25499916	30.55999947	0.539999008	0.899999619	1.260000229	0.899999619	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5.300000191	72	17	17	98.51000214
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	15	8.625	3:00:24 PM	-0.5	29.25499916	31.10000038	0.540000916	0.719999313	0.359998703	1.260000229	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5	72	18	17	98.44000244
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	16	8.666666985	4:00:24 PM	-0.300000012	29.25499916	31.45999908	0.359998703	0	0.900001526	0.900001526	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5	71	20	26	98.36000061
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	17	8.708333015	5:00:24 PM	-0.100000001	29.25499916	31.81999969	0.36000061	0.540000916	0.540000916	1.619998932	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5.199999809	68	19	24	98.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	18	8.75	6:00:24 PM	-0.300000012	29.25499916	31.45999908	-0.36000061	0.900001526	1.979999542	2.520000458	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-5	71	19	20	98.25
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	19	8.791666985	7:00:24 PM	0.200000003	29.25499916	32.36000061	0.900001526	1.079998016	1.619998932	1.439998627	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-4.699999809	70	16	22	98.20999908
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	20	8.833333015	8:00:24 PM	0.200000003	29.25499916	32.36000061	0	1.619998932	1.439998627	1.079998016	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-4.599999905	70	16	20	98.19999695
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	21	8.875	9:00:24 PM	0.800000012	29.25499916	33.43999863	1.079998016	0.36000061	0	-0.719997406	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-4	70	15	28	98.25
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	22	8.916666985	10:00:24 PM	1.100000024	29.25499916	33.97999954	0.540000916	-0.540000916	-1.259998322	-0.899997711	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-4	69	17	24	98.26999664
Penticton Airport	49.47000122	-119.6050034	2010	1/8/10	8	23	8.958333015	11:00:24 PM	1	29.25499916	33.79999924	-0.180000305	-1.079998016	-0.719997406	-0.899997711	32.36000061	24.97999954	0	0	0	0	0	0	0	0	0	0	0	-4.599999905	66	17	28	98.26000214
Penticton Airport	49.47000122	-119.6050034	2010	1/9/10	9	0	9	12:00:24 AM	0.800000012		33.43999863	-0.36000061	-0.359996796	-0.539997101	-0.719997406			3	0	0	0	0	0	0	0	0	0	0	-3.599999905	72	16	26	98.29000092
